"nome","produto","preco","cliente","estado","sexo","data","total","quantidade","valorunitario","valortotal","desconto","status"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Floriano Orriça","AP","M","2021-12-27 00:00:00","229.75","1","114.75","114.75","28.69","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Bernardete Águeda","TO","F","2021-09-22 00:00:00","165.24","2","82.62","165.24","24.79","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Faustino Maranhão","PI","M","2022-01-22 00:00:00","253.58","1","135.0","135.0","52.65","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Eusébio Bairros","SP","M","2022-01-24 00:00:00","13439.78","1","103.28","103.28","29.95","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Jandaíra Albuquerque","SP","F","2021-11-20 00:00:00","3080.75","1","114.75","114.75","28.69","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Diogo Simón","BA","M","2021-01-05 00:00:00","26096.66","1","121.5","121.5","1.22","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Hermígio Villaverde","MA","M","2021-08-02 00:00:00","206.56","2","103.28","206.56","22.72","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Arachane Matos","MA","F","2022-01-21 00:00:00","4376.5","1","121.5","121.5","37.67","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Anna Beça","AP","F","2021-03-07 00:00:00","3886.5","1","114.75","114.75","0.0","Silver"
"Napoleão Méndez","Camiseta Predactor 3Xu Multiplied","135.0","Dulce Prado","AC","F","2022-01-23 00:00:00","490.88","1","114.75","114.75","34.43","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Diogo Simón","BA","M","2021-01-05 00:00:00","26096.66","1","2955.0","2955.0","0.0","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Gisela Candeias","SC","F","2021-06-29 00:00:00","5180.6","1","2659.5","2659.5","265.95","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Fabiano Bethancout","PB","M","2021-09-27 00:00:00","2701.83","1","2260.58","2260.58","361.69","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Dinarte Marino","MS","F","2021-07-21 00:00:00","3110.0","1","2955.0","2955.0","295.5","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Cosme Ipanema","PI","M","2021-05-08 00:00:00","5180.6","1","2659.5","2659.5","106.38","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Antão Corte-Real","ES","M","2021-04-04 00:00:00","6766.75","1","2511.75","2511.75","100.47","Silver"
"Napoleão Méndez","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Eloi Pereira","PA","M","2021-09-26 00:00:00","8636.9","1","2127.6","2127.6","404.24","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Hermígio Villaverde","MA","M","2021-05-11 00:00:00","16184.67","2","3829.5","7659.0","306.36","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Arachane Matos","MA","F","2022-01-21 00:00:00","4376.5","1","4255.0","4255.0","1233.95","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Anna Beça","AP","F","2021-03-07 00:00:00","3886.5","1","3616.75","3616.75","0.0","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Antão Corte-Real","ES","M","2021-04-04 00:00:00","6766.75","1","4255.0","4255.0","85.1","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Eusébio Bairros","SP","M","2022-01-24 00:00:00","13439.78","1","4255.0","4255.0","1063.75","Silver"
"Napoleão Méndez","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Diogo Simón","BA","M","2021-01-05 00:00:00","26096.66","2","3255.08","6510.16","65.1","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Davide Alcántara","MA","M","2021-05-23 00:00:00","5609.6","1","188.0","188.0","9.4","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Dulce Prado","AC","F","2022-01-23 00:00:00","490.88","1","159.8","159.8","44.74","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Brenda Serralheiro","PA","F","2021-03-24 00:00:00","7196.4","1","169.2","169.2","3.38","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Fabiano Bethancout","PB","M","2021-09-27 00:00:00","2701.83","1","188.0","188.0","35.72","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Brígida Gusmão","DF","F","2021-02-15 00:00:00","7296.08","1","159.8","159.8","0.0","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Alexandra Tabares","MG","F","2021-04-28 00:00:00","159.8","1","159.8","159.8","7.99","Silver"
"Napoleão Méndez","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-07-25 00:00:00","7094.78","1","188.0","188.0","18.8","Silver"
"Napoleão Méndez","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Hermígio Villaverde","MA","M","2021-05-11 00:00:00","16184.67","1","6256.68","6256.68","250.27","Silver"
"Napoleão Méndez","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Aldo Martins","GO","M","2021-09-15 00:00:00","7360.8","1","7360.8","7360.8","809.69","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Andreia Carvalhal","SP","F","2021-09-18 00:00:00","15346.92","1","7966.8","7966.8","1035.68","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Ilduara Chávez","MT","F","2021-02-08 00:00:00","4780.74","1","2268.99","2268.99","22.69","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Ilduara Chávez","MT","F","2021-08-15 00:00:00","16062.0","1","8852.0","8852.0","1062.24","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Artur Macedo","SE","M","2021-12-31 00:00:00","10634.02","1","7524.2","7524.2","1881.05","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Antónia Canhão","SC","F","2021-09-05 00:00:00","26852.87","1","2966.0","2966.0","385.58","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Bernardete Tavera","ES","F","2021-10-24 00:00:00","3131.9","1","2669.4","2669.4","533.88","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gisela Bahia","SP","F","2021-01-07 00:00:00","7524.2","1","7524.2","7524.2","0.0","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cidália Miera","SE","F","2021-02-28 00:00:00","11364.3","1","8852.0","8852.0","88.52","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Iraci Alcoforado","MS","F","2021-10-06 00:00:00","8955.5","1","8852.0","8852.0","1327.8","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Brígida Gusmão","DF","F","2021-05-03 00:00:00","20082.85","2","7966.8","15933.6","956.02","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Dinarte Marino","MS","F","2021-09-06 00:00:00","6075.82","2","2966.0","5932.0","771.16","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cecília Carlos","AP","F","2021-05-18 00:00:00","2521.1","1","2521.1","2521.1","151.27","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Brígida Gusmão","DF","F","2021-06-22 00:00:00","21471.75","1","2955.0","2955.0","265.95","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Antônio Sobral","AC","M","2022-01-10 00:00:00","3060.4","1","2955.0","2955.0","1152.45","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gonçalo Figueiró","PI","M","2022-01-12 00:00:00","9064.5","1","8852.0","8852.0","2390.04","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gertrudes Hidalgo","PA","F","2021-03-23 00:00:00","15377.27","2","7524.2","15048.4","601.94","Silver"
"Simão Rivero","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cosme Ipanema","PI","M","2021-06-11 00:00:00","13570.57","1","7524.2","7524.2","225.73","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Joaquim Mieiro","TO","M","2021-01-31 00:00:00","4711.47","1","94.86","94.86","0.95","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Brígida Gusmão","DF","F","2021-05-03 00:00:00","20082.85","1","131.75","131.75","6.59","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Dinarte Marino","MS","F","2021-06-30 00:00:00","13158.1","1","139.5","139.5","12.56","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Antão Corte-Real","ES","M","2021-07-28 00:00:00","2652.85","1","131.75","131.75","15.81","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Humberto Lemes","BA","M","2022-01-15 00:00:00","14418.77","1","131.75","131.75","47.43","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Dinarte Marino","MS","F","2021-06-07 00:00:00","5593.4","2","2659.5","5319.0","159.57","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","David Carvalhais","RJ","M","2021-11-17 00:00:00","2770.03","1","2511.75","2511.75","602.82","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Ilduara Chávez","MT","F","2021-02-08 00:00:00","4780.74","1","2511.75","2511.75","0.0","Silver"
"Iberê Lacerda","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Antero Milheiro","AP","M","2021-12-04 00:00:00","7627.7","1","7524.2","7524.2","1730.57","Silver"
"Iberê Lacerda","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Aníbal Bastos","CE","M","2021-10-03 00:00:00","8852.0","1","8852.0","8852.0","1593.36","Silver"
"Iberê Lacerda","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Honorina Camarinho","PR","F","2021-12-12 00:00:00","32495.4","2","7966.8","15933.6","3186.72","Silver"
"Iberê Lacerda","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Belmira Colaço","RJ","F","2021-05-01 00:00:00","17527.65","1","8852.0","8852.0","177.04","Silver"
"Iberê Lacerda","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cosme Ipanema","PI","M","2021-08-16 00:00:00","15048.4","2","7524.2","15048.4","1805.81","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Armindo Castilhos","RR","M","2021-11-14 00:00:00","2503.56","1","155.0","155.0","34.1","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Hermígio Villaverde","MA","M","2021-01-20 00:00:00","131.75","1","131.75","131.75","1.32","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Anna Beça","AP","F","2021-07-23 00:00:00","5552.58","1","118.58","118.58","13.04","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Godinho ou Godim Fogaça","RN","M","2021-10-20 00:00:00","7932.45","1","111.6","111.6","13.39","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","1","155.0","155.0","15.5","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Cidália Miera","SE","F","2021-02-28 00:00:00","11364.3","1","139.5","139.5","0.0","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Cosme Zambujal","BA","M","2021-06-25 00:00:00","4780.45","1","131.75","131.75","10.54","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Andreia Carvalhal","SP","F","2021-09-18 00:00:00","15346.92","1","111.6","111.6","13.39","Silver"
"Simão Rivero","Capacete Gometws Endorphine 2.0","155.0","Capitolina Valadares","GO","F","2021-11-19 00:00:00","6369.38","1","155.0","155.0","31.0","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Antônio Sobral","AC","M","2021-11-05 00:00:00","2656.1","1","135.0","135.0","33.75","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Gonçalo Figueiró","PI","M","2022-01-12 00:00:00","9064.5","1","114.75","114.75","41.31","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Cândida Silvestre","MG","F","2021-04-26 00:00:00","2847.78","1","108.0","108.0","4.32","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Gertrudes Hidalgo","PA","F","2021-03-23 00:00:00","15377.27","1","103.28","103.28","5.16","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Humberto Lemes","BA","M","2022-01-15 00:00:00","14418.77","1","121.5","121.5","35.24","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Custódio Rolim","ES","M","2021-12-10 00:00:00","9872.38","1","108.0","108.0","20.52","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","2","103.28","206.56","22.72","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Antônio Sobral","AC","M","2022-01-10 00:00:00","3060.4","1","105.4","105.4","37.94","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Dinarte Marino","MS","F","2021-07-26 00:00:00","491.58","1","118.58","118.58","14.23","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Dinarte Marino","MS","F","2021-06-07 00:00:00","5593.4","1","124.0","124.0","4.96","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","David Carvalhais","RJ","M","2021-11-17 00:00:00","2770.03","1","155.0","155.0","23.25","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Irene Villanueva","AC","F","2021-12-08 00:00:00","7183.75","1","131.75","131.75","35.57","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Ilduara Chávez","MT","F","2021-08-28 00:00:00","3955.25","1","131.75","131.75","14.49","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Bernardete Tavera","ES","F","2021-10-24 00:00:00","3131.9","1","139.5","139.5","27.9","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Davide Alcántara","MA","M","2021-05-06 00:00:00","506.7","1","131.75","131.75","3.95","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Flávia Campos","RR","F","2021-12-30 00:00:00","324.2","1","155.0","155.0","43.4","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Brígida Gusmão","DF","F","2021-06-22 00:00:00","21471.75","1","114.75","114.75","10.33","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Belmira Colaço","RJ","F","2021-05-01 00:00:00","17527.65","1","114.75","114.75","2.3","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Dinarte Marino","MS","F","2021-07-26 00:00:00","491.58","1","135.0","135.0","16.2","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Gertrudes Hidalgo","PA","F","2021-07-06 00:00:00","9413.5","1","114.75","114.75","8.03","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Gertrudes Infante","RS","F","2021-01-08 00:00:00","12036.6","1","108.0","108.0","1.08","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","David Carvalhais","RJ","M","2021-11-17 00:00:00","2770.03","1","103.28","103.28","15.49","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Ilduara Chávez","MT","F","2021-08-28 00:00:00","3955.25","1","114.75","114.75","11.48","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Elsa Barreto","MA","F","2021-07-24 00:00:00","10021.88","1","114.75","114.75","11.48","Silver"
"Simão Rivero","Camiseta Predactor 3Xu Multiplied","135.0","Andreia Carvalhal","SP","F","2021-09-18 00:00:00","15346.92","1","114.75","114.75","11.48","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Faustino Maranhão","PI","M","2022-01-27 00:00:00","8901.6","1","6892.2","6892.2","1860.89","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Dinarte Marino","MS","F","2021-06-30 00:00:00","13158.1","2","6509.3","13018.6","1301.86","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Cosme Ipanema","PI","M","2021-06-11 00:00:00","13570.57","1","5858.37","5858.37","234.33","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Capitolina Valadares","GO","F","2021-11-19 00:00:00","6369.38","1","6126.4","6126.4","918.96","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Gisela Bahia","SP","F","2021-05-30 00:00:00","6697.3","1","6509.3","6509.3","195.28","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Custódio Rolim","ES","M","2021-12-10 00:00:00","9872.38","1","6509.3","6509.3","1301.86","Silver"
"Simão Rivero","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","2","6509.3","13018.6","1562.23","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Humberto Lemes","BA","M","2022-01-15 00:00:00","14418.77","1","87.98","87.98","28.15","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Ginéculo Luz","RJ","M","2021-11-18 00:00:00","8060.43","1","70.38","70.38","14.78","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Elsa Barreto","MA","F","2021-07-24 00:00:00","10021.88","1","97.75","97.75","11.73","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Andreia Carvalhal","SP","F","2021-09-18 00:00:00","15346.92","1","115.0","115.0","11.5","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Capitolina Valadares","GO","F","2021-11-19 00:00:00","6369.38","1","87.98","87.98","11.44","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Ilduara Chávez","MT","F","2021-01-27 00:00:00","3540.83","1","97.75","97.75","0.0","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Ifigénia Lustosa","PE","F","2021-12-09 00:00:00","247.32","1","103.5","103.5","23.81","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Joaquim Mieiro","TO","M","2021-01-31 00:00:00","4711.47","1","87.98","87.98","0.88","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Iraci Alcoforado","MS","F","2021-10-06 00:00:00","8955.5","1","103.5","103.5","19.67","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Gonçalo Figueiró","PI","M","2022-01-12 00:00:00","9064.5","1","97.75","97.75","31.28","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Cândida Silvestre","MG","F","2021-04-26 00:00:00","2847.78","1","70.38","70.38","2.11","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Gertrudes Hidalgo","PA","F","2021-03-23 00:00:00","15377.27","1","97.75","97.75","2.93","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Armindo Castilhos","RR","M","2021-11-14 00:00:00","2503.56","1","87.98","87.98","12.32","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Irani Jaguariúna","AM","F","2021-09-23 00:00:00","6206.8","1","115.0","115.0","18.4","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Gisela Bahia","SP","F","2021-04-21 00:00:00","3048.8","1","82.8","82.8","0.83","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Francisco Medina","PA","M","2021-11-23 00:00:00","2757.38","1","87.98","87.98","17.6","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Anna Beça","AP","F","2021-07-23 00:00:00","5552.58","1","115.0","115.0","13.8","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Anna Beça","AP","F","2021-04-18 00:00:00","207.0","2","103.5","207.0","10.35","Silver"
"Simão Rivero","Bermuda Predactor 3Xu Pro","115.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","1","115.0","115.0","11.5","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Godinho ou Godim Fogaça","RN","M","2021-10-20 00:00:00","7932.45","1","7820.85","7820.85","1251.34","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Humberto Lemes","BA","M","2022-01-15 00:00:00","14418.77","2","7038.77","14077.54","4364.04","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Ginéculo Luz","RJ","M","2021-11-18 00:00:00","8060.43","1","7820.85","7820.85","1720.59","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Elsa Barreto","MA","F","2021-07-24 00:00:00","10021.88","1","7360.8","7360.8","736.08","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Antão Corte-Real","ES","M","2021-07-02 00:00:00","3448.03","1","114.75","114.75","9.18","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Bernardete Tavera","ES","F","2021-10-24 00:00:00","3131.9","1","135.0","135.0","20.25","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Davide Alcántara","MA","M","2021-04-05 00:00:00","213.5","1","121.5","121.5","2.43","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Davide Alcántara","MA","M","2021-05-06 00:00:00","506.7","1","108.0","108.0","3.24","Silver"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Filipa Mattozo","MA","F","2021-09-08 00:00:00","13814.22","1","135.0","135.0","13.5","Silver"
"Iberê Lacerda","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Ilduara Chávez","MT","F","2021-08-28 00:00:00","3955.25","1","3616.75","3616.75","542.51","Silver"
"Iberê Lacerda","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Antão Corte-Real","ES","M","2021-07-02 00:00:00","3448.03","1","3255.08","3255.08","227.86","Silver"
"Iberê Lacerda","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Brenda Serralheiro","PA","F","2021-03-21 00:00:00","7233.5","2","3616.75","7233.5","217.01","Silver"
"Iberê Lacerda","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Antónia Canhão","SC","F","2021-09-05 00:00:00","26852.87","1","3829.5","3829.5","459.54","Silver"
"Iberê Lacerda","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Gertrudes Infante","RS","F","2021-01-08 00:00:00","12036.6","1","3616.75","3616.75","0.0","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Bernardete Tavera","ES","F","2021-10-24 00:00:00","3131.9","1","188.0","188.0","22.56","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Davide Alcántara","MA","M","2021-05-06 00:00:00","506.7","1","169.2","169.2","1.69","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Flávia Campos","RR","F","2021-12-30 00:00:00","324.2","1","169.2","169.2","33.84","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Brenda Serralheiro","PA","F","2021-04-07 00:00:00","143.82","1","143.82","143.82","2.88","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Belmira Colaço","RJ","F","2021-05-01 00:00:00","17527.65","1","188.0","188.0","7.52","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Belmira Colaço","RJ","F","2021-07-10 00:00:00","188.0","1","188.0","188.0","16.92","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Dinarte Marino","MS","F","2021-09-06 00:00:00","6075.82","1","143.82","143.82","21.57","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Dinarte Marino","MS","F","2021-07-26 00:00:00","491.58","1","159.8","159.8","17.58","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Dinarte Marino","MS","F","2021-06-07 00:00:00","5593.4","1","150.4","150.4","6.02","Silver"
